start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
04-03-2016,7,47,04-03-2016,8,6,Mar,2016,Business,Cary,Durham,15.932466,Meeting,19,50.31305052631579,Friday,Morning
04-03-2016,9,46,04-03-2016,10,3,Mar,2016,Business,Durham,Cary,15.932466,Customer Visit,17,56.23223294117647,Friday,Morning
04-03-2016,11,46,04-03-2016,12,6,Mar,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Friday,Morning
04-03-2016,13,3,04-03-2016,13,25,Mar,2016,Business,Durham,Cary,17.541806,Meeting,22,47.8412890909091,Friday,Afternoon
04-03-2016,13,40,04-03-2016,14,9,Mar,2016,Business,Cary,Raleigh,25.266638,Customer Visit,29,52.27580275862069,Friday,Afternoon
04-03-2016,15,56,04-03-2016,16,8,Mar,2016,Business,Raleigh,Raleigh,7.885766,Meal/Entertain,12,39.42883,Friday,Afternoon
04-03-2016,16,16,04-03-2016,16,22,Mar,2016,Business,Fayetteville Street,Depot Historic District,1.2874720000000002,Errand/Supplies,6,12.874720000000002,Friday,Afternoon
04-03-2016,16,43,04-03-2016,17,12,Mar,2016,Business,Raleigh,Cary,21.72609,Meeting,29,44.95053103448276,Friday,Afternoon
04-03-2016,19,2,04-03-2016,19,8,Mar,2016,Business,Cary,Morrisville,3.057746,Temporary Site,6,30.57746,Friday,Evening
04-03-2016,19,16,04-03-2016,19,25,Mar,2016,Business,Morrisville,Cary,3.21868,Meal/Entertain,9,21.457866666666668,Friday,Evening
05-03-2016,11,44,05-03-2016,11,59,Mar,2016,Business,Cary,Morrisville,10.46071,Meal/Entertain,15,41.84284,Saturday,Morning
05-03-2016,12,57,05-03-2016,13,12,Mar,2016,Personal,Weston,Weston,6.759228,Meal/Entertain,15,27.036912,Saturday,Morning
05-03-2016,14,8,05-03-2016,14,18,Mar,2016,Personal,Morrisville,Cary,5.63269,Meal/Entertain,10,33.79614,Saturday,Afternoon
05-03-2016,14,39,05-03-2016,15,1,Mar,2016,Business,Whitebridge,Wayne Ridge,12.552852,Meal/Entertain,22,34.23505090909091,Saturday,Afternoon
05-03-2016,16,52,05-03-2016,17,13,Mar,2016,Business,Cary,Morrisville,12.552852,Meal/Entertain,21,35.86529142857143,Saturday,Afternoon
05-03-2016,17,23,05-03-2016,17,34,Mar,2016,Business,Morrisville,Cary,6.276426,Meal/Entertain,11,34.23505090909091,Saturday,Afternoon
07-03-2016,9,10,07-03-2016,9,20,Mar,2016,Business,Whitebridge,Edgehill Farms,4.506151999999999,Errand/Supplies,10,27.036911999999997,Monday,Morning
07-03-2016,9,23,07-03-2016,9,47,Mar,2016,Business,Cary,Raleigh,19.955816000000002,Customer Visit,24,49.889540000000004,Monday,Morning
07-03-2016,12,10,07-03-2016,12,26,Mar,2016,Business,Fayetteville Street,Meredith Townes,9.495106,Customer Visit,16,35.6066475,Monday,Morning
07-03-2016,13,57,07-03-2016,14,18,Mar,2016,Business,Meredith Townes,Leesville Hollow,15.127796,Meeting,21,43.22227428571429,Monday,Afternoon
07-03-2016,15,19,07-03-2016,15,45,Mar,2016,Business,Raleigh,Cary,19.151146,Between Offices,26,44.194952307692304,Monday,Afternoon
08-03-2016,14,38,08-03-2016,14,55,Mar,2016,Business,Whitebridge,Waverly Place,11.587248,Between Offices,17,40.89616941176471,Tuesday,Afternoon
08-03-2016,15,35,08-03-2016,16,0,Mar,2016,Business,Waverly Place,Whitebridge,12.230984,Meal/Entertain,25,29.354361599999997,Tuesday,Afternoon
08-03-2016,16,13,08-03-2016,16,25,Mar,2016,Personal,Whitebridge,Whitebridge,2.5749440000000003,Meal/Entertain,12,12.874720000000002,Tuesday,Afternoon
10-03-2016,3,36,10-03-2016,3,53,Mar,2016,Business,Cary,Morrisville,13.518456,Meeting,17,47.71219764705883,Thursday,Night
10-03-2016,10,8,10-03-2016,10,37,Mar,2016,Business,East Austin,West University,20.599552000000003,Meeting,29,42.619762758620695,Thursday,Morning
10-03-2016,14,39,10-03-2016,14,55,Mar,2016,Business,West University,South Congress,3.7014819999999995,Meeting,16,13.880557499999998,Thursday,Afternoon
10-03-2016,16,18,10-03-2016,16,28,Mar,2016,Business,South Congress,Arts District,2.5749440000000003,Meeting,10,15.449664000000002,Thursday,Afternoon
11-03-2016,9,47,11-03-2016,9,59,Mar,2016,Business,The Drag,Congress Ave District,3.21868,Meal/Entertain,12,16.0934,Friday,Morning
11-03-2016,10,29,11-03-2016,10,36,Mar,2016,Business,Congress Ave District,Downtown,1.2874720000000002,Meal/Entertain,7,11.035474285714287,Friday,Morning
11-03-2016,11,57,11-03-2016,12,4,Mar,2016,Business,Downtown,Red River District,1.9312079999999998,Meal/Entertain,7,16.553211428571426,Friday,Morning
11-03-2016,13,43,11-03-2016,13,51,Mar,2016,Business,Red River District,Downtown,1.60934,Meal/Entertain,8,12.07005,Friday,Afternoon
11-03-2016,19,21,11-03-2016,19,35,Mar,2016,Business,South Congress,The Drag,3.379614,Meal/Entertain,14,14.48406,Friday,Evening
12-03-2016,9,13,12-03-2016,9,22,Mar,2016,Business,The Drag,South Congress,3.5405480000000003,Meal/Entertain,9,23.603653333333337,Saturday,Morning
12-03-2016,18,27,12-03-2016,18,37,Mar,2016,Personal,South Congress,The Drag,3.057746,Meal/Entertain,10,18.346476,Saturday,Afternoon
13-03-2016,9,7,13-03-2016,9,37,Mar,2016,Business,The Drag,Convention Center District,9.173238,Meal/Entertain,30,18.346476,Sunday,Morning
13-03-2016,18,23,13-03-2016,18,43,Mar,2016,Business,South Congress,North Austin,13.518456,Meal/Entertain,20,40.555368,Sunday,Afternoon
13-03-2016,20,7,13-03-2016,20,28,Mar,2016,Business,Georgian Acres,The Drag,9.977908000000001,Meal/Entertain,21,28.508308571428575,Sunday,Evening
13-03-2016,20,39,13-03-2016,20,58,Mar,2016,Business,The Drag,North Austin,16.89807,Meal/Entertain,19,53.36232631578948,Sunday,Evening
13-03-2016,21,11,13-03-2016,21,23,Mar,2016,Business,North Austin,Coxville,11.587248,Meal/Entertain,12,57.93624,Sunday,Evening
13-03-2016,22,19,13-03-2016,22,39,Mar,2016,Business,Coxville,The Drag,20.11675,Meal/Entertain,20,60.35025,Sunday,Evening
14-03-2016,8,34,14-03-2016,8,49,Mar,2016,Business,The Drag,South Congress,3.21868,Errand/Supplies,15,12.87472,Monday,Morning
14-03-2016,18,39,14-03-2016,18,55,Mar,2016,Business,South Congress,The Drag,4.345218,Errand/Supplies,16,16.2945675,Monday,Afternoon
15-03-2016,8,45,15-03-2016,8,57,Mar,2016,Business,The Drag,Convention Center District,3.21868,Meal/Entertain,12,16.0934,Tuesday,Morning
15-03-2016,20,48,15-03-2016,21,1,Mar,2016,Business,Downtown,The Drag,4.506151999999999,Meal/Entertain,13,20.79762461538461,Tuesday,Evening
16-03-2016,11,34,16-03-2016,11,45,Mar,2016,Business,The Drag,Congress Ave District,2.735878,Meal/Entertain,11,14.92297090909091,Wednesday,Morning
16-03-2016,14,44,16-03-2016,14,55,Mar,2016,Business,Convention Center District,West University,3.21868,Meal/Entertain,11,17.556436363636365,Wednesday,Afternoon
16-03-2016,18,43,16-03-2016,18,56,Mar,2016,Business,West University,Congress Ave District,3.379614,Meal/Entertain,13,15.598218461538462,Wednesday,Afternoon
17-03-2016,0,33,17-03-2016,0,44,Mar,2016,Personal,Downtown,The Drag,2.735878,Meal/Entertain,11,14.92297090909091,Thursday,Night
17-03-2016,12,52,17-03-2016,15,11,Mar,2016,Business,Austin,Katy,218.87024,Customer Visit,139,94.47636258992804,Thursday,Morning
17-03-2016,15,16,17-03-2016,15,58,Mar,2016,Business,Katy,Houston,48.602067999999996,Meeting,42,69.43152571428571,Thursday,Afternoon
17-03-2016,17,20,17-03-2016,18,2,Mar,2016,Business,Midtown,Alief,24.94477,Meal/Entertain,42,35.63538571428571,Thursday,Afternoon
17-03-2016,18,47,17-03-2016,19,9,Mar,2016,Personal,Houston,Houston,7.885766,Meal/Entertain,22,21.50663454545455,Thursday,Afternoon
17-03-2016,20,57,17-03-2016,21,28,Mar,2016,Personal,Houston,Houston,20.277684,Meal/Entertain,31,39.247130322580645,Thursday,Evening
17-03-2016,21,48,17-03-2016,22,4,Mar,2016,Personal,Sharpstown,Midtown,16.737136,Meal/Entertain,16,62.76426,Thursday,Evening
18-03-2016,7,15,18-03-2016,7,21,Mar,2016,Business,Midtown,Midtown,1.7702740000000001,Meal/Entertain,6,17.70274,Friday,Morning
18-03-2016,8,35,18-03-2016,8,43,Mar,2016,Business,Midtown,Midtown,1.7702740000000001,Meal/Entertain,8,13.277055,Friday,Morning
18-03-2016,18,24,18-03-2016,19,8,Mar,2016,Business,Midtown,Sharpstown,21.243288,Meeting,44,28.968120000000003,Friday,Afternoon
18-03-2016,19,23,18-03-2016,19,29,Mar,2016,Business,Sharpstown,Sharpstown,1.60934,Errand/Supplies,6,16.0934,Friday,Evening
18-03-2016,21,1,18-03-2016,21,15,Mar,2016,Business,Sharpstown,Midtown,14.805927999999998,Customer Visit,14,63.453977142857134,Friday,Evening
19-03-2016,9,10,19-03-2016,9,25,Mar,2016,Business,Midtown,Sharpstown,15.127796,Meal/Entertain,15,60.511184,Saturday,Morning
19-03-2016,12,50,19-03-2016,13,13,Mar,2016,Business,Houston,Sugar Land,19.31208,Customer Visit,23,50.379339130434786,Saturday,Morning
19-03-2016,14,1,19-03-2016,14,57,Mar,2016,Business,Sugar Land,Houston,56.487834,Customer Visit,56,60.52267928571428,Saturday,Afternoon
19-03-2016,15,34,19-03-2016,16,38,Mar,2016,Business,Houston,Galveston,58.74091,Meal/Entertain,64,55.06960313,Saturday,Afternoon
19-03-2016,17,17,19-03-2016,17,32,Mar,2016,Business,Galveston,Port Bolivar,4.9889540000000006,Meal/Entertain,15,19.955816000000002,Saturday,Afternoon
19-03-2016,17,37,19-03-2016,17,47,Mar,2016,Business,Port Bolivar,Port Bolivar,3.379614,Errand/Supplies,10,20.277684,Saturday,Afternoon
19-03-2016,17,52,19-03-2016,18,0,Mar,2016,Business,Port Bolivar,Port Bolivar,1.9312079999999998,Errand/Supplies,8,14.48406,Saturday,Afternoon
19-03-2016,18,53,19-03-2016,19,29,Mar,2016,Business,Port Bolivar,Galveston,12.07005,Meeting,36,20.11675,Saturday,Afternoon
19-03-2016,19,33,19-03-2016,20,39,Mar,2016,Business,Galveston,Houston,91.73238,Customer Visit,66,83.39307272727272,Saturday,Evening
20-03-2016,7,37,20-03-2016,7,48,Mar,2016,Business,Midtown,Washington Avenue,9.495106,Meeting,11,51.791487272727274,Sunday,Morning
20-03-2016,11,42,20-03-2016,11,56,Mar,2016,Business,Washington Avenue,Midtown,9.977908000000001,Meeting,14,42.762462857142864,Sunday,Morning
20-03-2016,17,8,20-03-2016,17,34,Mar,2016,Business,Midtown,Sharpstown,16.737136,Meeting,26,38.624159999999996,Sunday,Afternoon
20-03-2016,18,34,20-03-2016,18,40,Mar,2016,Personal,Sharpstown,Briar Meadow,1.9312079999999998,Meeting,6,19.312079999999998,Sunday,Afternoon
20-03-2016,18,45,20-03-2016,19,6,Mar,2016,Business,Briar Meadow,Midtown,15.449663999999999,Customer Visit,21,44.14189714285714,Sunday,Afternoon
21-03-2016,10,21,21-03-2016,10,26,Mar,2016,Personal,Midtown,Downtown,1.60934,Customer Visit,5,19.31208,Monday,Morning
21-03-2016,16,5,21-03-2016,16,13,Mar,2016,Business,Downtown,Midtown,1.448406,Meal/Entertain,8,10.863045000000001,Monday,Afternoon
21-03-2016,18,59,21-03-2016,19,15,Mar,2016,Business,Midtown,Sharpstown,14.162192000000001,Meal/Entertain,16,53.10822,Monday,Afternoon
21-03-2016,20,18,21-03-2016,20,55,Mar,2016,Business,Sharpstown,Midtown,41.199104000000005,Meal/Entertain,37,66.80935783783784,Monday,Evening
22-03-2016,6,17,22-03-2016,6,43,Mar,2016,Business,Midtown,Greater Greenspoint,37.01482,Meal/Entertain,26,85.41881538461539,Tuesday,Night
22-03-2016,12,6,22-03-2016,12,24,Mar,2016,Personal,Morrisville,Cary,13.035654,Meal/Entertain,18,43.45218,Tuesday,Morning
22-03-2016,19,12,22-03-2016,19,25,Mar,2016,Personal,Whitebridge,Whitebridge,2.2530759999999996,Meal/Entertain,13,10.398812307692305,Tuesday,Evening
23-03-2016,14,37,23-03-2016,14,42,Mar,2016,Personal,Whitebridge,Preston,2.735878,Meal/Entertain,5,32.830536,Wednesday,Afternoon
23-03-2016,14,53,23-03-2016,14,59,Mar,2016,Personal,Preston,Whitebridge,2.5749440000000003,Meal/Entertain,6,25.749440000000003,Wednesday,Afternoon
24-03-2016,19,47,24-03-2016,19,54,Mar,2016,Personal,Whitebridge,Westpark Place,3.21868,Meal/Entertain,7,27.588685714285713,Thursday,Evening
24-03-2016,20,34,24-03-2016,20,40,Mar,2016,Business,Westpark Place,Whitebridge,3.5405480000000003,Meal/Entertain,6,35.40548,Thursday,Evening
25-03-2016,13,24,25-03-2016,16,22,Mar,2016,Business,Cary,Latta,231.74496,Customer Visit,178,78.11627865168539,Friday,Afternoon
25-03-2016,16,52,25-03-2016,22,22,Mar,2016,Business,Latta,Jacksonville,499.37820200000004,Customer Visit,330,90.79603672727274,Friday,Afternoon
26-03-2016,14,5,26-03-2016,14,29,Mar,2016,Personal,Couples Glen,Isles of Buena Vista,10.782578,Meeting,24,26.956445000000002,Saturday,Afternoon
26-03-2016,15,19,26-03-2016,15,49,Mar,2016,Personal,Kissimmee,Orlando,14.162192000000001,Meeting,30,28.324384000000002,Saturday,Afternoon
26-03-2016,16,26,26-03-2016,16,30,Mar,2016,Personal,Lake Reams,Lake Reams,1.9312079999999998,Meeting,4,28.96812,Saturday,Afternoon
27-03-2016,0,31,27-03-2016,0,40,Mar,2016,Business,Lake Reams,Lake Reams,3.379614,Errand/Supplies,9,22.53076,Sunday,Night
27-03-2016,1,11,27-03-2016,1,23,Mar,2016,Business,Orlando,Kissimmee,10.621644,Meal/Entertain,12,53.108219999999996,Sunday,Night
27-03-2016,15,31,27-03-2016,15,56,Mar,2016,Business,Kissimmee,Orlando,9.816974,Customer Visit,25,23.5607376,Sunday,Afternoon
27-03-2016,21,26,27-03-2016,21,41,Mar,2016,Personal,Orlando,Orlando,11.104446000000001,Customer Visit,15,44.417784000000005,Sunday,Evening
27-03-2016,23,4,27-03-2016,23,18,Mar,2016,Personal,Orlando,Kissimmee,11.748182,Customer Visit,14,50.349351428571424,Sunday,Evening
28-03-2016,12,29,28-03-2016,12,42,Mar,2016,Personal,Kissimmee,Orlando,5.793624,Customer Visit,13,26.739803076923078,Monday,Morning
28-03-2016,19,30,28-03-2016,20,23,Mar,2016,Personal,Couples Glen,Vista East,43.774048,Customer Visit,53,49.55552603773585,Monday,Evening
28-03-2016,22,55,28-03-2016,23,26,Mar,2016,Personal,Orlando,Kissimmee,41.360037999999996,Customer Visit,31,80.05168645161288,Monday,Evening
29-03-2016,15,27,29-03-2016,16,11,Mar,2016,Personal,Kissimmee,Orlando,21.887024,Customer Visit,44,29.84594181818182,Tuesday,Afternoon
29-03-2016,18,20,29-03-2016,18,39,Mar,2016,Personal,Sand Lake Commons,Sky Lake,9.977908000000001,Customer Visit,19,31.509183157894743,Tuesday,Afternoon
29-03-2016,20,29,29-03-2016,20,44,Mar,2016,Personal,Sky Lake,Sand Lake Commons,9.65604,Customer Visit,15,38.62416,Tuesday,Evening
29-03-2016,23,4,29-03-2016,23,21,Mar,2016,Personal,Orlando,Kissimmee,22.208892000000002,Customer Visit,17,78.38432470588236,Tuesday,Evening
30-03-2016,22,5,30-03-2016,22,55,Mar,2016,Business,Orlando,Kissimmee,46.348992,Meal/Entertain,50,55.6187904,Wednesday,Evening
31-03-2016,12,47,31-03-2016,13,22,Mar,2016,Business,Kissimmee,Orlando,25.910374,Temporary Site,35,44.417784,Thursday,Morning
31-03-2016,14,37,31-03-2016,15,9,Mar,2016,Business,Orlando,Kissimmee,26.393175999999997,Meal/Entertain,32,49.487204999999996,Thursday,Afternoon
01-04-2016,13,43,01-04-2016,14,1,April,2016,Business,Kissimmee,Kissimmee,17.70274,Meeting,18,59.00913333333333,Friday,Afternoon
01-04-2016,14,36,01-04-2016,15,24,April,2016,Business,Kissimmee,Orlando,24.94477,Customer Visit,48,31.180962499999996,Friday,Afternoon
01-04-2016,16,1,01-04-2016,16,49,April,2016,Business,Orlando,Kissimmee,32.669602,Meeting,48,40.8370025,Friday,Afternoon
01-04-2016,16,52,01-04-2016,16,57,April,2016,Personal,Kissimmee,Kissimmee,1.1265379999999998,Meeting,5,13.518455999999999,Friday,Afternoon
02-04-2016,8,48,02-04-2016,9,4,April,2016,Personal,Kissimmee,Kissimmee,8.85137,Meeting,16,33.1926375,Saturday,Morning
02-04-2016,11,1,02-04-2016,11,16,April,2016,Personal,Kissimmee,Kissimmee,8.207633999999999,Meeting,15,32.830535999999995,Saturday,Morning
02-04-2016,12,21,02-04-2016,14,47,April,2016,Business,Kissimmee,Daytona Beach,124.40198199999999,Customer Visit,146,51.12410219178082,Saturday,Morning
02-04-2016,16,57,02-04-2016,18,9,April,2016,Business,Daytona Beach,Jacksonville,129.55187,Customer Visit,72,107.95989166666668,Saturday,Afternoon
02-04-2016,19,38,02-04-2016,22,36,April,2016,Business,Jacksonville,Ridgeland,280.34702799999997,Customer Visit,178,94.49899820224718,Saturday,Evening
03-04-2016,2,0,03-04-2016,4,16,April,2016,Business,Florence,Cary,256.367862,Meeting,136,113.10346852941177,Sunday,Night
05-04-2016,21,39,05-04-2016,21,55,April,2016,Business,Whitebridge,Wayne Ridge,12.713786,Meal/Entertain,16,47.6766975,Tuesday,Evening
06-04-2016,0,19,06-04-2016,0,39,April,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,20,38.62416,Wednesday,Night
07-04-2016,18,20,07-04-2016,18,39,April,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,19,31.00097052631579,Thursday,Afternoon
07-04-2016,19,45,07-04-2016,20,0,April,2016,Business,Morrisville,Cary,9.816974,Errand/Supplies,15,39.267896,Thursday,Evening
08-04-2016,12,30,08-04-2016,12,48,April,2016,Business,Cary,Durham,16.89807,Meeting,18,56.3269,Friday,Morning
08-04-2016,13,34,08-04-2016,13,51,April,2016,Business,Durham,Cary,14.001257999999998,Meal/Entertain,17,49.41620470588235,Friday,Afternoon
08-04-2016,13,55,08-04-2016,14,3,April,2016,Business,Westpark Place,Whitebridge,2.896812,Errand/Supplies,8,21.726090000000003,Friday,Afternoon
08-04-2016,14,43,08-04-2016,15,20,April,2016,Business,Cary,Raleigh,30.738394000000003,Meeting,37,49.846044324324325,Friday,Afternoon
08-04-2016,16,5,08-04-2016,16,47,April,2016,Business,Raleigh,Cary,29.933724,Meeting,42,42.762462857142864,Friday,Afternoon
12-04-2016,9,15,12-04-2016,9,26,April,2016,Business,Whitebridge,Edgehill Farms,4.506151999999999,Errand/Supplies,11,24.579010909090908,Tuesday,Morning
12-04-2016,9,34,12-04-2016,9,53,April,2016,Business,Cary,Raleigh,14.323126,Meeting,19,45.23092421052632,Tuesday,Morning
12-04-2016,10,58,12-04-2016,11,18,April,2016,Business,Meredith,Cedar Hill,12.07005,Customer Visit,20,36.210150000000006,Tuesday,Morning
12-04-2016,12,22,12-04-2016,12,44,April,2016,Business,Raleigh,Morrisville,25.588506,Meeting,22,69.78683454545455,Tuesday,Morning
12-04-2016,13,42,12-04-2016,14,1,April,2016,Business,Morrisville,Cary,10.46071,Meal/Entertain,19,33.03382105263158,Tuesday,Afternoon
14-04-2016,7,29,14-04-2016,8,9,April,2016,Business,Cary,Holly Springs,24.622902,Temporary Site,40,36.934353,Thursday,Morning
14-04-2016,16,0,14-04-2016,16,43,April,2016,Business,Holly Springs,Cary,22.047957999999998,Temporary Site,43,30.76459255813953,Thursday,Afternoon
15-04-2016,11,36,15-04-2016,12,7,April,2016,Business,Cary,Raleigh,19.151146,Temporary Site,31,37.066734193548385,Friday,Morning
15-04-2016,12,29,15-04-2016,12,32,April,2016,Business,Meredith Townes,Harden Place,2.2530759999999996,Errand/Supplies,3,45.06151999999999,Friday,Morning
15-04-2016,14,31,15-04-2016,15,1,April,2016,Business,Raleigh,Cary,24.461968,Meeting,30,48.923936,Friday,Afternoon
16-04-2016,12,59,16-04-2016,13,17,April,2016,Business,Cary,Morrisville,9.65604,Errand/Supplies,18,32.186800000000005,Saturday,Morning
16-04-2016,15,10,16-04-2016,15,26,April,2016,Business,Morrisville,Cary,9.816974,Meal/Entertain,16,36.8136525,Saturday,Afternoon
19-04-2016,17,44,19-04-2016,18,8,April,2016,Business,Whitebridge,Wayne Ridge,13.196587999999998,Meal/Entertain,24,32.99146999999999,Tuesday,Afternoon
19-04-2016,19,57,19-04-2016,20,19,April,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,22,35.11287272727273,Tuesday,Evening
22-04-2016,8,25,22-04-2016,9,4,April,2016,Business,Cary,Raleigh,21.887024,Meeting,39,33.67234461538462,Friday,Morning
22-04-2016,10,10,22-04-2016,10,40,April,2016,Business,Raleigh,Cary,36.21015,Meeting,30,72.4203,Friday,Morning
22-04-2016,12,8,22-04-2016,12,28,April,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Friday,Morning
22-04-2016,13,2,22-04-2016,13,26,April,2016,Business,Durham,Cary,16.0934,Meeting,24,40.23349999999999,Friday,Afternoon
23-04-2016,17,3,23-04-2016,17,16,April,2016,Business,Whitebridge,Tanglewood,9.65604,Meal/Entertain,13,44.566338461538464,Saturday,Afternoon
23-04-2016,18,49,23-04-2016,19,5,April,2016,Business,Tanglewood,Whitebridge,10.46071,Meal/Entertain,16,39.2276625,Saturday,Afternoon
24-04-2016,19,7,24-04-2016,19,16,April,2016,Business,Cary,Morrisville,4.9889540000000006,Errand/Supplies,9,33.25969333333334,Sunday,Evening
24-04-2016,19,46,24-04-2016,19,52,April,2016,Business,Chessington,Chessington,3.057746,Errand/Supplies,6,30.57746,Sunday,Evening
24-04-2016,21,41,24-04-2016,21,50,April,2016,Business,Morrisville,Cary,6.759228,Between Offices,9,45.06152,Sunday,Evening
27-04-2016,13,30,27-04-2016,13,40,April,2016,Business,Whitebridge,Burtrose,7.885766,Between Offices,10,47.314596,Wednesday,Afternoon
27-04-2016,14,13,27-04-2016,14,25,April,2016,Business,Burtrose,Whitebridge,7.724831999999999,Between Offices,12,38.624159999999996,Wednesday,Afternoon
28-04-2016,12,9,28-04-2016,12,34,April,2016,Business,Cary,Raleigh,19.955816000000002,Customer Visit,25,47.8939584,Thursday,Morning
28-04-2016,13,30,28-04-2016,13,49,April,2016,Business,Raleigh,Cary,52.786351999999994,Customer Visit,19,166.69374315789472,Thursday,Afternoon
28-04-2016,22,10,28-04-2016,22,28,April,2016,Business,Morrisville,Cary,8.85137,Customer Visit,18,29.504566666666665,Thursday,Evening
29-04-2016,11,44,29-04-2016,12,1,April,2016,Business,Cary,Durham,15.932466,Meeting,17,56.23223294117647,Friday,Morning
29-04-2016,13,13,29-04-2016,13,34,April,2016,Business,Durham,Cary,16.0934,Meeting,21,45.981142857142856,Friday,Afternoon
29-04-2016,18,46,29-04-2016,19,18,April,2016,Business,Cary,Durham,22.852628,Customer Visit,32,42.8486775,Friday,Afternoon
29-04-2016,22,44,29-04-2016,23,19,April,2016,Business,Durham,Cary,29.289987999999997,Meeting,35,50.21140799999999,Friday,Evening
30-04-2016,18,42,30-04-2016,18,57,April,2016,Business,Whitebridge,Waverly Place,12.391918,Meal/Entertain,15,49.567672,Saturday,Afternoon
30-04-2016,22,16,30-04-2016,22,34,April,2016,Business,Waverly Place,Whitebridge,10.943512,Meal/Entertain,18,36.47837333333334,Saturday,Evening
01-05-2016,13,45,01-05-2016,13,53,May,2016,Business,Whitebridge,Westpark Place,3.379614,Meal/Entertain,8,25.347105000000003,Sunday,Afternoon
01-05-2016,14,26,01-05-2016,14,31,May,2016,Business,Westpark Place,Whitebridge,3.7014819999999995,Meal/Entertain,5,44.417784,Sunday,Afternoon
01-05-2016,17,33,01-05-2016,17,45,May,2016,Business,Whitebridge,Tanglewood,9.977908000000001,Between Offices,12,49.889540000000004,Sunday,Afternoon
01-05-2016,17,54,01-05-2016,18,10,May,2016,Business,Tanglewood,Parkway,12.07005,Meeting,16,45.2626875,Sunday,Afternoon
01-05-2016,22,38,01-05-2016,22,49,May,2016,Business,Parkway,Whitebridge,4.9889540000000006,Errand/Supplies,11,27.21247636363637,Sunday,Evening
02-05-2016,14,14,02-05-2016,14,21,May,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Errand/Supplies,7,30.34755428571429,Monday,Afternoon
02-05-2016,15,37,02-05-2016,15,48,May,2016,Business,Westpark Place,Whitebridge,6.276426,Meal/Entertain,11,34.23505090909091,Monday,Afternoon
03-05-2016,22,20,03-05-2016,22,28,May,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175124999999998,Tuesday,Evening
04-05-2016,15,16,04-05-2016,15,37,May,2016,Business,Cary,Morrisville,14.001257999999998,Meal/Entertain,21,40.003594285714286,Wednesday,Afternoon
04-05-2016,20,55,04-05-2016,21,14,May,2016,Business,Mcvan,Capitol One,23.33543,Errand/Supplies,19,73.69083157894737,Wednesday,Evening
04-05-2016,21,30,04-05-2016,21,36,May,2016,Business,Capitol One,University District,7.24203,Meal/Entertain,6,72.4203,Wednesday,Evening
04-05-2016,22,19,04-05-2016,22,27,May,2016,Business,University District,Capitol One,8.0467,Meal/Entertain,8,60.350249999999996,Wednesday,Evening
05-05-2016,21,24,05-05-2016,21,36,May,2016,Business,Seattle,Redmond,22.852628,Meal/Entertain,12,114.26313999999999,Thursday,Evening
05-05-2016,22,34,05-05-2016,22,40,May,2016,Business,Redmond,Bellevue,4.667085999999999,Errand/Supplies,6,46.67085999999999,Thursday,Evening
06-05-2016,5,47,06-05-2016,6,2,May,2016,Business,Capitol One,Mcvan,23.174496,Meeting,15,92.697984,Friday,Night
06-05-2016,16,45,06-05-2016,16,59,May,2016,Business,Chapel Hill,Morrisville,27.35878,Meeting,14,117.25191428571428,Friday,Afternoon
06-05-2016,17,18,06-05-2016,17,44,May,2016,Business,Morrisville,Cary,12.713786,Customer Visit,26,29.339506153846155,Friday,Afternoon
09-05-2016,6,8,09-05-2016,6,25,May,2016,Business,Cary,Morrisville,13.518456,Customer Visit,17,47.71219764705883,Monday,Night
09-05-2016,14,39,09-05-2016,15,6,May,2016,Business,San Francisco,Palo Alto,32.99147,Between Offices,27,73.31437777777778,Monday,Afternoon
09-05-2016,17,58,09-05-2016,18,26,May,2016,Business,Palo Alto,Sunnyvale,15.771532,Customer Visit,28,33.79614,Monday,Afternoon
09-05-2016,19,35,09-05-2016,19,59,May,2016,Business,Sunnyvale,Newark,28.324384000000002,Customer Visit,24,70.81096,Monday,Evening
10-05-2016,9,3,10-05-2016,9,20,May,2016,Business,Newark,Menlo Park,14.966862,Customer Visit,17,52.824218823529414,Tuesday,Morning
10-05-2016,17,19,10-05-2016,17,31,May,2016,Business,Menlo Park,Newark,12.713786,Customer Visit,12,63.56893,Tuesday,Afternoon
11-05-2016,8,35,11-05-2016,9,12,May,2016,Business,Newark,San Francisco,41.199104000000005,Meeting,37,66.80935783783784,Wednesday,Morning
11-05-2016,21,47,11-05-2016,22,4,May,2016,Business,Morrisville,Cary,13.035654,Meeting,17,46.008190588235294,Wednesday,Evening
14-05-2016,18,35,14-05-2016,18,39,May,2016,Business,Cary,Morrisville,4.9889540000000006,Meal/Entertain,4,74.83431000000002,Saturday,Afternoon
14-05-2016,23,1,14-05-2016,23,5,May,2016,Business,Morrisville,Cary,4.9889540000000006,Meal/Entertain,4,74.83431000000002,Saturday,Evening
